id_alumne,any_matriculacio_assig,id_enseny,id_assig,tipus_apunt,qual,nota_primera_conv,nota_segona_conv
76,2012,G1055,362461,Ordinari,No presentat,0,0
76,2012,G1055,362465,Reconeixement d'estudis previs,Aprovat,6,0
76,2012,G1055,362469,Ordinari,No presentat,0,0
76,2014,G1055,362448,Ordinari,Notable,7,0
76,2014,G1055,362450,Ordinari,Suspens,3.5,0
76,2014,G1055,362452,Ordinari,Aprovat,5,0
76,2014,G1055,362456,Ordinari,Notable,7,0
76,2014,G1055,362458,Ordinari,Aprovat,5,0
76,2014,G1055,362461,Ordinari,Aprovat,5.1,0
76,2014,G1055,362462,Ordinari,Suspens,4.4,0
76,2014,G1055,362469,Ordinari,Aprovat,6.5,0
89,2010,G1055,362441,Ordinari,No presentat,0,0
89,2010,G1055,362442,Ordinari,No presentat,0,0
89,2010,G1055,362443,Ordinari,No presentat,0,0
89,2010,G1055,362444,Ordinari,No presentat,0,0
89,2010,G1055,362446,Ordinari,No presentat,0,0
89,2010,G1055,362447,Ordinari,No presentat,0,0
89,2010,G1055,362448,Ordinari,No presentat,0,0
89,2010,G1055,362449,Ordinari,No presentat,0,0
89,2010,G1055,362450,Ordinari,No presentat,0,0
89,2010,G1055,362451,Ordinari,No presentat,0,0
91,2013,G1055,362444,Ordinari,No presentat,0,0
91,2013,G1055,362446,Ordinari,No presentat,0,0
91,2013,G1055,362451,Ordinari,No presentat,0,0
92,2013,G1055,362443,Ordinari,Notable,8,0
92,2013,G1055,362444,Ordinari,Notable,7,0
92,2013,G1055,362449,Ordinari,Notable,7.8,0
92,2013,G1055,362450,Ordinari,Notable,7,0
92,2013,G1055,362451,Ordinari,Notable,8,0
94,2011,G1055,362441,Reconeixement d'estudis previs,Excel·lent,9,0
94,2011,G1055,362442,Ordinari,Aprovat,6,0
94,2011,G1055,362443,Reconeixement d'estudis previs,Excel·lent,9,0
94,2011,G1055,362444,Reconeixement d'estudis previs,Notable,7.5,0
94,2011,G1055,362446,Reconeixement d'estudis previs,Excel·lent,9,0
94,2011,G1055,362447,Ordinari,Aprovat,6.5,0
94,2011,G1055,362448,Ordinari,Notable,7.4,0
94,2011,G1055,362449,Ordinari,Aprovat,5.6,0
94,2011,G1055,362450,Ordinari,Aprovat,5.6,0
94,2011,G1055,362451,Reconeixement d'estudis previs,Notable,8,0
94,2011,G1055,362452,Ordinari,No presentat,0,0
94,2011,G1055,362453,Ordinari,Aprovat,5,0
94,2011,G1055,362454,Ordinari,Aprovat,5,0
94,2011,G1055,362456,Ordinari,Notable,7.5,0
94,2012,G1055,362458,Ordinari,Aprovat,6,0
94,2012,G1055,362459,Ordinari,No presentat,0,0
94,2012,G1055,362460,Ordinari,Excel·lent,9,0
94,2012,G1055,362461,Ordinari,Suspens,3.7,0
94,2012,G1055,362462,Ordinari,Aprovat,6.7,0
94,2012,G1055,362466,Reconeixement d'estudis previs,Notable,7,0
94,2012,G1055,362467,Ordinari,Notable,8.1,0
94,2012,G1055,362469,Ordinari,Aprovat,6,0
94,2012,G1055,362470,Ordinari,Aprovat,6.5,0
94,2012,G1055,362471,Reconeixement d'estudis previs,Excel·lent,9,0
94,2012,G1055,362507,Ordinari,Aprovat,5,0
94,2013,G1055,362452,Ordinari,Aprovat,5,0
94,2013,G1055,362455,Ordinari,Aprovat,6,0
94,2013,G1055,362457,Ordinari,Notable,7.5,0
94,2013,G1055,362459,Reconeixement d'estudis previs,Notable,8,0
94,2013,G1055,362461,Ordinari,Notable,8.7,0
94,2013,G1055,362463,Ordinari,Aprovat,6.7,0
94,2013,G1055,362464,Ordinari,Notable,7.5,0
94,2013,G1055,362465,Reconeixement d'estudis previs,Notable,7,0
94,2013,G1055,362468,Ordinari,Notable,7.8,0
94,2013,G1055,362472,Reconeixement d'estudis previs,Notable,8,0
94,2013,G1055,362475,Ordinari,Aprovat,5,0
94,2013,G1055,362480,Ordinari,Aprovat,6.5,0
94,2013,G1055,362488,Ordinari,Notable,8.5,0
94,2013,G1055,362490,Ordinari,No presentat,0,0
94,2013,G1055,362499,Ordinari,Aprovat,6,0
94,2013,G1055,362500,Ordinari,Aprovat,6,0
94,2013,G1055,362504,Ordinari,No presentat,0,0
94,2013,G1055,362765,Ordinari,Notable,7.5,0
94,2014,G1055,362506,Ordinari,Notable,7,0
94,2014,G1055,399004,Reconeixement de crèdits,,0,0
94,2014,G1055,399005,Reconeixement de crèdits,,0,0
96,2010,G1055,362441,Reconeixement d'estudis previs,,0,0
96,2010,G1055,362442,Ordinari,Notable,8.5,0
96,2010,G1055,362443,Reconeixement d'estudis previs,Notable,8,0
96,2010,G1055,362444,Ordinari,Matrícula d'Honor,10,0
96,2010,G1055,362446,Ordinari,Matrícula d'Honor,9,0
96,2010,G1055,362447,Ordinari,No presentat,0,0
96,2010,G1055,362448,Ordinari,Notable,8.3,0
96,2010,G1055,362449,Ordinari,Matrícula d'Honor,9.5,0
96,2010,G1055,362450,Ordinari,Excel·lent,9,0
96,2010,G1055,362451,Ordinari,Excel·lent,9,0
96,2011,G1055,362447,Ordinari,Matrícula d'Honor,9.9,0
96,2011,G1055,362452,Ordinari,Notable,8.5,0
96,2011,G1055,362453,Ordinari,Notable,7.6,0
96,2011,G1055,362454,Ordinari,Excel·lent,9,0
96,2011,G1055,362456,Ordinari,Notable,8.5,0
96,2011,G1055,362458,Reconeixement d'estudis previs,Aprovat,6,0
96,2011,G1055,362459,Ordinari,Matrícula d'Honor,9.4,0
96,2011,G1055,362460,Reconeixement d'estudis previs,Notable,7,0
96,2011,G1055,362461,Ordinari,Matrícula d'Honor,10,0
96,2011,G1055,362466,Reconeixement d'estudis previs,Notable,8,0
96,2011,G1055,362469,Ordinari,Notable,7.5,0
96,2012,G1055,362462,Ordinari,Notable,8,0
96,2012,G1055,362463,Ordinari,Notable,8,0
96,2012,G1055,362465,Ordinari,Excel·lent,9,0
96,2012,G1055,362467,Ordinari,Notable,8.1,0
96,2012,G1055,362470,Ordinari,Aprovat,5,0
96,2012,G1055,362482,Reconeixement d'estudis previs,Notable,7,0
96,2012,G1055,362507,Ordinari,Matrícula d'Honor,9.9,0
96,2013,G1055,362455,Ordinari,Excel·lent,9.1,0
96,2013,G1055,362457,Ordinari,Notable,8,0
96,2013,G1055,362464,Ordinari,Excel·lent,9,0
96,2013,G1055,362468,Ordinari,Matrícula d'Honor,9.5,0
96,2013,G1055,362483,Ordinari,Matrícula d'Honor,9.5,0
96,2013,G1055,362490,Ordinari,No presentat,0,0
96,2013,G1055,362491,Ordinari,No presentat,0,0
96,2013,G1055,362497,Ordinari,Excel·lent,9,0
96,2013,G1055,362503,Ordinari,Notable,8,0
96,2013,G1055,362505,Ordinari,Excel·lent,9.3,0
96,2013,G1055,362506,Ordinari,Excel·lent,9.5,0
96,2013,G1055,362765,Ordinari,Notable,7.5,0
96,2013,G1055,362766,Rec. Enseny propi i Exp. Professional,,0,0
97,2013,G1055,362441,Reconeixement d'estudis previs,,0,0
97,2013,G1055,362444,Reconeixement d'estudis previs,,0,0
97,2013,G1055,362446,Reconeixement d'estudis previs,,0,0
97,2013,G1055,362448,Ordinari,No presentat,0,0
97,2013,G1055,362449,Ordinari,No presentat,0,0
97,2013,G1055,362450,Reconeixement d'estudis previs,,0,0
100,2010,G1055,362441,Ordinari,Aprovat,6.8,0
100,2010,G1055,362442,Ordinari,Notable,7.4,0
100,2010,G1055,362443,Reconeixement d'estudis previs,Notable,7,0
100,2010,G1055,362444,Ordinari,Aprovat,5,0
100,2010,G1055,362446,Ordinari,Aprovat,6.7,0
100,2010,G1055,362447,Ordinari,Suspens,4.5,5
100,2010,G1055,362448,Ordinari,Notable,7,0
100,2010,G1055,362449,Ordinari,Notable,7.5,0
100,2010,G1055,362450,Ordinari,Suspens,4.5,5
100,2010,G1055,362451,Ordinari,Aprovat,5.5,0
100,2010,G1055,362459,Reconeixement d'estudis previs,Notable,7,0
100,2010,G1055,362460,Reconeixement d'estudis previs,Notable,7,0
100,2011,G1055,362452,Ordinari,Aprovat,6.5,0
100,2011,G1055,362453,Ordinari,Excel·lent,9,0
100,2011,G1055,362454,Ordinari,Aprovat,5.1,0
100,2011,G1055,362456,Ordinari,Notable,7,0
100,2011,G1055,362458,Ordinari,Notable,7.5,0
100,2011,G1055,362461,Ordinari,Aprovat,5.7,0
100,2011,G1055,362469,Ordinari,Aprovat,6,0
100,2012,G1055,362462,Ordinari,Notable,8,0
100,2012,G1055,362463,Ordinari,Aprovat,5,0
100,2012,G1055,362464,Ordinari,Notable,7,0
100,2012,G1055,362466,Ordinari,Excel·lent,9.8,0
100,2012,G1055,362467,Ordinari,Notable,7.6,0
100,2012,G1055,362482,Ordinari,Notable,7,0
100,2012,G1055,362504,Ordinari,Notable,7.5,0
100,2013,G1055,362455,Ordinari,Aprovat,6,0
100,2013,G1055,362457,Ordinari,Notable,7.7,0
100,2013,G1055,362465,Ordinari,Excel·lent,9,0
100,2013,G1055,362468,Ordinari,Aprovat,6.4,0
100,2013,G1055,362470,Ordinari,Aprovat,5,0
100,2013,G1055,362472,Ordinari,No presentat,0,0
100,2013,G1055,362483,Ordinari,Notable,7.3,0
100,2013,G1055,362491,Ordinari,Notable,7,0
100,2013,G1055,362492,Ordinari,No presentat,0,0
100,2013,G1055,362507,Ordinari,Notable,7,0
100,2014,G1055,362485,Ordinari,Aprovat,5,0
100,2014,G1055,362497,Febrer,No presentat,0,0
100,2014,G1055,362497,Ordinari,Aprovat,6.2,0
100,2014,G1055,362765,Febrer,No presentat,0,0
100,2014,G1055,362765,Ordinari,Notable,8.5,0
100,2014,G1055,364730,Ordinari,Aprovat,6,0
101,2009,G1055,362441,Ordinari,Notable,8.4,0
101,2009,G1055,362442,Ordinari,Renúncia,0,0
101,2009,G1055,362443,Ordinari,No presentat,0,0
101,2009,G1055,362444,Ordinari,No presentat,0,0
101,2009,G1055,362446,Ordinari,No presentat,0,0
101,2009,G1055,362447,Ordinari,No presentat,0,0
101,2009,G1055,362448,Ordinari,No presentat,0,0
101,2009,G1055,362449,Ordinari,No presentat,0,0
101,2009,G1055,362450,Ordinari,No presentat,0,0
101,2009,G1055,362451,Ordinari,No presentat,0,0
107,2012,G1055,362441,Reconeixement d'estudis previs,,0,0
107,2012,G1055,362442,Reconeixement d'estudis previs,Aprovat,6.9,0
107,2012,G1055,362443,Reconeixement d'estudis previs,Aprovat,5.3,0
107,2012,G1055,362444,Reconeixement d'estudis previs,Aprovat,5,0
107,2012,G1055,362446,Reconeixement d'estudis previs,Aprovat,5.5,0
107,2012,G1055,362447,Reconeixement d'estudis previs,Aprovat,6,0
107,2012,G1055,362448,Reconeixement d'estudis previs,Aprovat,5.5,0
107,2012,G1055,362449,Reconeixement d'estudis previs,Aprovat,5,0
107,2012,G1055,362450,Reconeixement d'estudis previs,Notable,7.6,0
107,2012,G1055,362451,Reconeixement d'estudis previs,Aprovat,5.7,0
107,2012,G1055,362452,Reconeixement d'estudis previs,Aprovat,5,0
107,2012,G1055,362453,Ordinari,No presentat,0,0
107,2012,G1055,362454,Ordinari,No presentat,0,0
107,2012,G1055,362455,Ordinari,No presentat,0,0
107,2012,G1055,362456,Reconeixement d'estudis previs,Notable,8.1,0
107,2012,G1055,362458,Reconeixement d'estudis previs,Notable,8.3,0
107,2012,G1055,362459,Reconeixement d'estudis previs,Notable,7.1,0
107,2012,G1055,362460,Ordinari,No presentat,0,0
107,2012,G1055,362461,Reconeixement d'estudis previs,Notable,7.1,0
107,2012,G1055,362462,Reconeixement d'estudis previs,Aprovat,6,0
107,2012,G1055,362463,Reconeixement d'estudis previs,Aprovat,5.2,0
107,2012,G1055,362464,Ordinari,No presentat,0,0
107,2012,G1055,362465,Ordinari,No presentat,0,0
107,2012,G1055,362466,Ordinari,No presentat,0,0
107,2012,G1055,362467,Ordinari,No presentat,0,0
107,2012,G1055,362469,Ordinari,No presentat,0,0
107,2012,G1055,362470,Ordinari,No presentat,0,0
107,2012,G1055,362498,Reconeixement d'estudis previs,Aprovat,5.4,0
107,2012,G1055,362507,Reconeixement d'estudis previs,Aprovat,5.2,0
107,2012,G1055,399003,Reconeixement d'estudis previs,,0,0
109,2011,G1055,362444,Ordinari,Notable,7,0
109,2011,G1055,362447,Ordinari,Notable,8,0
109,2011,G1055,362448,Ordinari,Notable,8.2,0
109,2011,G1055,362449,Ordinari,Aprovat,5.5,0
109,2011,G1055,362451,Ordinari,Notable,7,0
109,2012,G1055,362441,Reconeixement d'estudis previs,Excel·lent,9,0
109,2012,G1055,362442,Reconeixement d'estudis previs,Excel·lent,9,0
109,2012,G1055,362443,Reconeixement d'estudis previs,Aprovat,6,0
109,2012,G1055,362446,Reconeixement d'estudis previs,Aprovat,6,0
109,2012,G1055,362450,Ordinari,Aprovat,5,0
109,2012,G1055,362452,Ordinari,Notable,8.5,0
109,2012,G1055,362453,Ordinari,Notable,8.3,0
109,2012,G1055,362454,Ordinari,Aprovat,5.9,0
109,2012,G1055,362456,Reconeixement d'estudis previs,Notable,8,0
109,2012,G1055,362458,Reconeixement d'estudis previs,Notable,8,0
109,2012,G1055,362459,Reconeixement d'estudis previs,Notable,7.3,0
109,2012,G1055,362461,Reconeixement d'estudis previs,Aprovat,6.8,0
109,2012,G1055,362462,Reconeixement d'estudis previs,Aprovat,6.8,0
109,2012,G1055,362469,Ordinari,Notable,7,0
109,2012,G1055,362470,Ordinari,No presentat,0,0
109,2013,G1055,362460,Ordinari,Aprovat,6,0
109,2013,G1055,362463,Ordinari,Aprovat,5,0
109,2013,G1055,362465,Ordinari,Aprovat,5.1,0
109,2013,G1055,362466,Ordinari,Aprovat,6.2,0
109,2013,G1055,362467,Ordinari,Notable,7,0
109,2013,G1055,362507,Ordinari,Aprovat,6,0
109,2014,G1055,362455,Ordinari,Aprovat,5.2,0
109,2014,G1055,362457,Ordinari,No presentat,0,0
109,2014,G1055,362464,Ordinari,No presentat,0,0
109,2014,G1055,362470,Ordinari,Notable,7,0
109,2014,G1055,362477,Ordinari,No presentat,0,0
109,2014,G1055,362482,Ordinari,No presentat,0,0
109,2014,G1055,362483,Ordinari,No presentat,0,0
109,2014,G1055,364733,Ordinari,No presentat,0,0
111,2010,G1055,362441,Reconeixement d'estudis previs,,0,0
111,2010,G1055,362442,Ordinari,No presentat,0,6.8
111,2010,G1055,362443,Reconeixement d'estudis previs,Aprovat,6,0
111,2010,G1055,362444,Ordinari,Excel·lent,9,0
111,2010,G1055,362446,Ordinari,Notable,8.7,0
111,2010,G1055,362447,Ordinari,No presentat,0,0
111,2010,G1055,362448,Ordinari,Notable,7,0
111,2010,G1055,362449,Ordinari,Notable,8.2,0
111,2010,G1055,362450,Ordinari,Excel·lent,9,0
111,2010,G1055,362451,Ordinari,Notable,7,0
111,2011,G1055,362447,Ordinari,Matrícula d'Honor,9.9,0
111,2011,G1055,362452,Ordinari,Aprovat,6.5,0
111,2011,G1055,362453,Ordinari,Notable,8.1,0
111,2011,G1055,362454,Ordinari,Excel·lent,9.2,0
111,2011,G1055,362456,Ordinari,Notable,8.5,0
111,2011,G1055,362458,Ordinari,Excel·lent,9,0
111,2011,G1055,362459,Reconeixement d'estudis previs,Notable,8,0
111,2011,G1055,362461,Ordinari,Excel·lent,9,0
111,2011,G1055,362465,Reconeixement d'estudis previs,Notable,8.5,0
111,2011,G1055,362469,Ordinari,Notable,8.5,0
111,2011,G1055,362471,Reconeixement d'estudis previs,Notable,8.5,0
111,2012,G1055,362460,Reconeixement d'estudis previs,Notable,8.5,0
111,2012,G1055,362462,Ordinari,Notable,8,0
111,2012,G1055,362463,Ordinari,Notable,8,0
111,2012,G1055,362466,Ordinari,Notable,7,0
111,2012,G1055,362467,Ordinari,Excel·lent,9,0
111,2012,G1055,362470,Ordinari,Excel·lent,9,0
111,2012,G1055,362507,Ordinari,Excel·lent,9.5,0
111,2013,G1055,362455,Ordinari,Notable,8,0
111,2013,G1055,362457,Ordinari,Aprovat,5,0
111,2013,G1055,362457,Ordinari,No presentat,0,0
111,2013,G1055,362464,Ordinari,Notable,8,0
111,2013,G1055,362468,Ordinari,Excel·lent,9,0
111,2013,G1055,362479,Ordinari,Excel·lent,9,0
111,2013,G1055,362482,Reconeixement d'estudis previs,Notable,8.5,0
111,2013,G1055,362483,Ordinari,Notable,7.7,0
111,2013,G1055,362491,Ordinari,No presentat,0,0
111,2013,G1055,362497,Ordinari,Notable,7,0
111,2013,G1055,362503,Ordinari,Notable,8.1,0
111,2013,G1055,362505,Ordinari,Notable,8.8,0
111,2013,G1055,362506,Ordinari,Excel·lent,9.9,0
111,2013,G1055,362765,Ordinari,Notable,8.6,0
112,2009,G1055,362441,Ordinari,No presentat,0,0
112,2009,G1055,362442,Ordinari,Suspens,3,0
112,2009,G1055,362443,Ordinari,No presentat,0,0
112,2009,G1055,362444,Ordinari,Suspens,2.2,0
112,2009,G1055,362446,Ordinari,No presentat,0,0
112,2009,G1055,362447,Ordinari,No presentat,0,0
112,2009,G1055,362448,Ordinari,No presentat,0,0
112,2009,G1055,362449,Ordinari,No presentat,0,0
112,2009,G1055,362450,Ordinari,No presentat,0,0
112,2009,G1055,362451,Ordinari,No presentat,0,0
115,2009,G1055,362442,Ordinari,Aprovat,5.9,0
115,2009,G1055,362443,Ordinari,No presentat,0,0
115,2009,G1055,362446,Ordinari,Notable,7.7,0
115,2009,G1055,362448,Ordinari,No presentat,0,0
115,2009,G1055,362449,Ordinari,No presentat,0,0
115,2009,G1055,362451,Ordinari,No presentat,0,0
115,2010,G1055,362441,Reconeixement d'estudis previs,Aprovat,6.9,0
115,2010,G1055,362443,Reconeixement d'estudis previs,Notable,8.2,0
115,2010,G1055,362444,Ordinari,Matrícula d'Honor,9.5,0
115,2010,G1055,362448,Ordinari,Aprovat,6,0
115,2010,G1055,362449,Ordinari,Excel·lent,9.7,0
115,2010,G1055,362450,Ordinari,Notable,7,0
115,2010,G1055,362451,Ordinari,Excel·lent,9,0
115,2011,G1055,362447,Ordinari,No presentat,0,0
115,2011,G1055,362452,Ordinari,Aprovat,5.8,0
115,2011,G1055,362453,Ordinari,No presentat,0,0
115,2011,G1055,362456,Ordinari,Suspens,4,0
115,2011,G1055,362458,Ordinari,No presentat,0,0
115,2011,G1055,362459,Ordinari,No presentat,0,0
115,2011,G1055,362461,Reconeixement d'estudis previs,Notable,8.4,0
115,2012,G1055,362447,Ordinari,No presentat,0,0
115,2012,G1055,362453,Ordinari,No presentat,0,0
115,2012,G1055,362456,Ordinari,No presentat,0,0
115,2012,G1055,362458,Ordinari,No presentat,0,0
115,2012,G1055,362459,Ordinari,No presentat,0,0
115,2014,G1055,362447,Ordinari,No presentat,0,0
115,2014,G1055,362453,Ordinari,Aprovat,5,0
115,2014,G1055,362456,Ordinari,No presentat,0,0
115,2014,G1055,362459,Ordinari,Excel·lent,9,0
118,2009,G1055,362443,Reconeixement d'estudis previs,Aprovat,6,0
118,2009,G1055,362446,Ordinari,No presentat,0,5.5
118,2009,G1055,362449,Ordinari,No presentat,0,5
118,2009,G1055,362450,Ordinari,Aprovat,6.5,0
118,2009,G1055,362451,Reconeixement d'estudis previs,Aprovat,6,0
118,2010,G1055,362441,Ordinari,Notable,7,0
118,2010,G1055,362442,Ordinari,No presentat,0,0
118,2010,G1055,362444,Ordinari,Notable,7,0
118,2010,G1055,362447,Ordinari,No presentat,0,0
118,2010,G1055,362448,Ordinari,No presentat,0,0
119,2013,G1055,362441,Reconeixement d'estudis previs,Aprovat,6.9,0
119,2013,G1055,362442,Ordinari,No presentat,0,0
119,2013,G1055,362443,Ordinari,No presentat,0,0
119,2013,G1055,362444,Ordinari,Suspens,4,0
119,2013,G1055,362446,Ordinari,No presentat,0,0
119,2013,G1055,362447,Ordinari,No presentat,0,0
119,2013,G1055,362448,Ordinari,No presentat,0,0
119,2013,G1055,362449,Ordinari,No presentat,0,0
119,2013,G1055,362450,Ordinari,No presentat,0,0
119,2013,G1055,362451,Ordinari,Suspens,3.5,0
119,2014,G1055,362444,Ordinari,No presentat,0,0
119,2014,G1055,362446,Ordinari,No presentat,0,0
119,2014,G1055,362447,Ordinari,No presentat,0,0
119,2014,G1055,362449,Ordinari,No presentat,0,0
120,2009,G1055,362441,Ordinari,Notable,7.6,0
120,2009,G1055,362442,Reconeixement d'estudis previs,Aprovat,6,0
120,2009,G1055,362443,Reconeixement d'estudis previs,Notable,8,0
120,2009,G1055,362444,Ordinari,Excel·lent,9.1,0
120,2009,G1055,362446,Ordinari,No presentat,0,0
120,2009,G1055,362447,Ordinari,Notable,8.1,0
120,2009,G1055,362448,Ordinari,No presentat,0,7
120,2009,G1055,362449,Ordinari,Notable,7.5,0
120,2009,G1055,362450,Ordinari,Notable,8,0
120,2009,G1055,362451,Ordinari,No presentat,0,6.2
120,2010,G1055,362446,Ordinari,Excel·lent,9,0
120,2010,G1055,362452,Ordinari,Notable,7.5,0
120,2010,G1055,362453,Ordinari,Suspens,2.1,6.6
120,2010,G1055,362454,Ordinari,No presentat,0,0
120,2010,G1055,362456,Ordinari,No presentat,0,8
120,2010,G1055,362458,Ordinari,Notable,7.7,0
120,2010,G1055,362459,Ordinari,No presentat,0,0
120,2010,G1055,362461,Ordinari,No presentat,0,7.5
120,2010,G1055,362469,Ordinari,No presentat,0,0
120,2011,G1055,362454,Ordinari,Aprovat,6,0
120,2011,G1055,362459,Ordinari,No presentat,0,0
120,2011,G1055,362460,Ordinari,Excel·lent,9.1,0
120,2011,G1055,362462,Ordinari,No presentat,0,0
120,2011,G1055,362465,Ordinari,No presentat,0,0
120,2011,G1055,362466,Ordinari,Notable,7,0
120,2011,G1055,362467,Ordinari,Excel·lent,9.5,0
120,2011,G1055,362469,Ordinari,No presentat,0,0
120,2011,G1055,362470,Ordinari,No presentat,0,0
120,2011,G1055,362507,Ordinari,Suspens,3.4,5
120,2012,G1055,362459,Ordinari,No presentat,0,0
120,2012,G1055,362462,Ordinari,Aprovat,5,0
120,2012,G1055,362463,Ordinari,Suspens,0,0
120,2012,G1055,362465,Ordinari,No presentat,0,0
120,2012,G1055,362469,Ordinari,No presentat,0,0
120,2012,G1055,362470,Ordinari,No presentat,0,0
120,2012,G1055,362475,Ordinari,Aprovat,6,0
120,2012,G1055,362482,Ordinari,No presentat,0,0
120,2012,G1055,362490,Ordinari,No presentat,0,0
120,2012,G1055,362498,Ordinari,Suspens,2.7,0
120,2012,G1055,362506,Ordinari,Suspens,1.4,0
125,2009,G1055,362441,Ordinari,Excel·lent,9,0
125,2009,G1055,362444,Ordinari,Notable,7.4,0
125,2009,G1055,362447,Ordinari,Aprovat,6.5,0
125,2009,G1055,362449,Ordinari,Aprovat,6,0
125,2009,G1055,362450,Ordinari,Notable,8.6,0
125,2009,G1055,362451,Ordinari,Aprovat,5.8,0
125,2010,G1055,362442,Ordinari,Excel·lent,9,0
125,2010,G1055,362443,Ordinari,Aprovat,6,0
125,2010,G1055,362446,Ordinari,Notable,7,0
125,2010,G1055,362448,Ordinari,Suspens,3.7,5.5
125,2010,G1055,362454,Ordinari,Suspens,3.4,5
125,2010,G1055,362456,Ordinari,Aprovat,6.5,0
125,2010,G1055,362458,Ordinari,Notable,8.2,0
125,2010,G1055,362459,Ordinari,Suspens,1.2,0
125,2010,G1055,362469,Ordinari,Suspens,2.5,0
125,2011,G1055,362452,Ordinari,Notable,8.5,0
125,2011,G1055,362453,Ordinari,Excel·lent,9,0
125,2011,G1055,362459,Ordinari,Notable,8.5,0
125,2011,G1055,362460,Ordinari,Notable,7.3,0
125,2011,G1055,362461,Ordinari,Aprovat,5.5,0
125,2011,G1055,362462,Ordinari,Aprovat,6.5,0
125,2011,G1055,362465,Ordinari,Aprovat,5,0
125,2011,G1055,362466,Ordinari,Notable,7,0
125,2011,G1055,362469,Ordinari,Aprovat,5,0
125,2011,G1055,362470,Ordinari,Aprovat,6.5,0
125,2012,G1055,362463,Ordinari,Aprovat,5,0
125,2012,G1055,362467,Ordinari,No presentat,0,0
125,2012,G1055,399101,Ordinari,Aprovat,5,0
125,2012,G1055,399102,Ordinari,Notable,7,0
125,2012,G1055,399103,Ordinari,Aprovat,5,0
125,2013,G1055,362455,Ordinari,No presentat,0,0
125,2013,G1055,362457,Ordinari,Suspens,2.5,0
125,2013,G1055,362464,Ordinari,Suspens,3.7,0
125,2013,G1055,362467,Ordinari,Aprovat,6,0
125,2013,G1055,362468,Ordinari,No presentat,0,0
125,2013,G1055,362498,Ordinari,Aprovat,6.3,0
125,2013,G1055,362499,Ordinari,No presentat,0,0
125,2013,G1055,362502,Ordinari,Notable,8,0
125,2013,G1055,362507,Ordinari,No presentat,0,0
125,2013,G1055,362765,Ordinari,Aprovat,6,0
125,2014,G1055,362455,Ordinari,Aprovat,6.1,0
125,2014,G1055,362457,Ordinari,Aprovat,5.3,0
125,2014,G1055,362464,Ordinari,Notable,7,0
125,2014,G1055,362468,Ordinari,Aprovat,6,0
125,2014,G1055,362507,Ordinari,Aprovat,5,0
128,2010,G1055,362442,Ordinari,Notable,7.3,0
128,2010,G1055,362443,Ordinari,Aprovat,6.7,0
128,2010,G1055,362444,Ordinari,Notable,7,0
128,2010,G1055,362449,Ordinari,Notable,7,0
128,2010,G1055,362450,Ordinari,Aprovat,5,0
128,2010,G1055,362451,Ordinari,Notable,7.5,0
128,2011,G1055,362441,Ordinari,No presentat,0,0
128,2011,G1055,362446,Ordinari,No presentat,0,0
128,2011,G1055,362447,Ordinari,No presentat,0,0
128,2011,G1055,362448,Ordinari,No presentat,0,0
128,2011,G1055,362454,Ordinari,No presentat,0,0
128,2011,G1055,362459,Ordinari,No presentat,0,0
130,2009,G1055,362441,Ordinari,Aprovat,6.1,0
130,2009,G1055,362442,Ordinari,Aprovat,6.3,0
130,2009,G1055,362443,Reconeixement d'estudis previs,Aprovat,6,0
130,2009,G1055,362444,Ordinari,Aprovat,5,0
130,2009,G1055,362446,Ordinari,No presentat,0,0
130,2009,G1055,362447,Ordinari,No presentat,0,0
130,2009,G1055,362448,Ordinari,No presentat,0,0
130,2009,G1055,362449,Ordinari,Excel·lent,9,0
130,2009,G1055,362450,Ordinari,Suspens,2,5
130,2009,G1055,362451,Ordinari,No presentat,0,0
130,2010,G1055,362446,Ordinari,Notable,8.7,0
130,2010,G1055,362447,Ordinari,No presentat,0,7
130,2010,G1055,362448,Ordinari,Notable,7,0
130,2010,G1055,362451,Ordinari,Suspens,1.8,5
130,2010,G1055,362456,Ordinari,No presentat,0,0
130,2010,G1055,362458,Ordinari,No presentat,0,0
